StarID,ProperName,RA,Dec,Mag,ColorIndex
59928.0,,17.02601667,12.57658374,8.86,0.98
59929.0,,17.02635594,-6.73640699,7.41,0.084
59930.0,,17.02676648,33.56826922,5.27,0.028
59931.0,,17.02687719,35.54328784,7.93,1.563
59932.0,,17.026986,25.63254712,8.62,1.442
59933.0,,17.02723455,15.0762302,8.69,1.115
59934.0,,17.02780017,75.29766654,6.17,0.306
59935.0,,17.02883723,54.59593875,7.97,1.129
59936.0,,17.02954495,-51.13091716,6.43,0.279
59937.0,,17.02967984,6.6099353,8.73,1.481
59938.0,,17.02983068,-58.95822634,6.26,-0.124
59939.0,,17.02986463,-75.99078765,8.75,1.098
59940.0,,17.03028829,-30.77897829,7.68,0.195
59941.0,,17.03056099,-69.40995596,7.89,1.159
59942.0,,17.03081341,-44.51888398,8.71,0.478
59943.0,,17.03090919,-18.88549646,6.28,1.351
59944.0,,17.03092528,39.71718533,8.06,0.867
59945.0,,17.03111071,-33.90276383,8.2,0.335
59946.0,,17.03129146,-32.14340148,5.03,-0.1
59947.0,,17.03153072,32.51654122,8.5,0.463
59948.0,,17.03168762,-59.04756975,7.61,-0.047
59949.0,,17.03173488,-62.14044406,7.61,0.293
59950.0,,17.03203961,-37.30145699,7.73,0.072
59951.0,,17.03204439,7.6586181,7.99,0.504
59952.0,,17.03304437,8.45066223,6.33,0.091
59953.0,,17.03330779,22.93575608,8.77,1.007
59954.0,,17.03362082,-81.43466924,8.88,1.047
59955.0,,17.03372098,19.05812816,8.44,0.124
59956.0,,17.03383526,36.97532796,8.67,1.239
59957.0,,17.03393919,25.03783106,7.78,1.265
59958.0,,17.03394287,-20.59538018,7.61,1.035
59959.0,,17.03411046,-50.18080773,8.77,1.267
59960.0,,17.03417177,-72.07979348,8.86,1.545
59961.0,,17.03521777,-54.15172899,7.89,0.934
59962.0,,17.03552672,7.21358972,8.25,0.342
59963.0,,17.03563048,51.94245574,7.85,0.225
59964.0,,17.03564029,-30.65186066,8.4,1.113
59965.0,,17.03575512,-23.2880324,8.33,1.027
59966.0,,17.03615017,66.52805636,8.7,1.111
59967.0,,17.03709701,-42.62812481,8.49,1.379
59968.0,,17.0377155,64.60065516,6.11,0.96
59969.0,,17.03776977,49.59399388,7.17,1.107
59970.0,,17.03785495,50.30827527,7.64,1.071
59971.0,,17.03787179,-51.69771821,8.49,1.149
59972.0,,17.0378819,-61.56811462,8.74,1.035
59973.0,,17.03808078,31.88406501,6.41,1.134
59974.0,,17.0384576,-84.30368812,7.97,1.573
59975.0,,17.03851681,25.50537839,5.76,1.018
59976.0,,17.03893485,-44.914665,8.23,1.329
59977.0,,17.03898213,-48.92079338,8.91,1.6
59978.0,,17.03921814,40.07310538,7.99,0.439
59979.0,,17.03936777,-48.91856683,8.59,0.251
59980.0,,17.03961665,-10.95217417,7.46,1.504
59981.0,,17.03969382,-11.89351608,8.98,0.89
59982.0,,17.03989171,-33.51613941,8.45,1.392
59983.0,,17.04083434,-72.60905296,7.03,1.158
59984.0,,17.04101142,-28.97703923,8.79,0.385
59985.0,,17.04118868,-56.67945798,7.46,0.583
59986.0,,17.04159088,-46.58494081,8.61,0.591
59987.0,,17.04164954,41.19522711,8.05,0.427
59988.0,,17.04192458,29.29702925,7.73,0.246
59989.0,,17.04209358,19.38619576,7.24,0.14
59990.0,,17.042323,35.77995524,8.17,1.05
59991.0,,17.04254507,9.8202808,7.02,0.234
59992.0,,17.04341609,47.07980407,6.76,0.728
59993.0,,17.04386744,10.54029334,8.17,1.184
59994.0,,17.04402062,20.72562427,7.11,1.678
59995.0,,17.0443259,50.94280306,7.51,1.155
59996.0,,17.04487632,26.59666503,8.94,0.905
59997.0,,17.04502058,44.63676806,8.51,0.666
59998.0,,17.0452072,12.94240028,8.3,0.614
59999.0,,17.04539133,64.02677832,8.7,0.28
60000.0,,17.0456244,-54.56113757,7.09,0.165
60001.0,,17.04712785,-6.06819877,10.86,1.237
60002.0,,17.04792163,-50.16037094,6.89,0.262
60003.0,,17.04793577,71.0614808,7.7,1.039
60004.0,,17.04812799,31.690188,7.93,0.208
60005.0,,17.0482837,-38.46026115,7.41,0.14
60006.0,,17.0484087,14.6630511,7.72,1.57
60007.0,,17.04867631,25.63913197,8.66,0.66
60008.0,,17.04910061,-46.75199612,8.21,0.46
60009.0,,17.04935115,-6.35236858,7.52,0.308
60010.0,,17.0499564,-43.11977327,9.45,0.849
60011.0,,17.05017487,4.74769185,8.81,1.525
60012.0,,17.05059605,-37.406407,8.89,1.093
60013.0,,17.05073323,0.25352554,8.51,1.732
60014.0,,17.05075951,29.47935135,7.72,1.245
60015.0,,17.05124661,-27.09776634,7.39,1.324
60016.0,,17.05139696,21.56218259,7.47,0.954
60017.0,,17.05143287,34.54026512,7.78,0.285
60018.0,,17.05176862,-67.77381734,8.8,-0.015
60019.0,,17.05179565,-45.40852587,8.73,-0.04
60020.0,,17.05199879,-58.54719687,7.57,0.626
60021.0,,17.05218222,14.0921003,4.97,1.6
60022.0,,17.05241925,-53.23662642,5.27,0.498
60023.0,,17.05262205,24.84897768,8.39,0.962
60024.0,,17.05272796,-38.51206842,8.65,0.536
60025.0,,17.05292908,14.51177301,6.52,0.77
60026.0,,17.05311659,67.18052502,8.76,1.053
60027.0,,17.05366617,-48.33685494,6.75,1.239
60028.0,,17.05372426,-82.76387023,8.68,0.173
60029.0,,17.05380137,40.95371351,7.99,0.538
60030.0,,17.05434912,70.83422046,8.49,0.99
60031.0,,17.0544924,42.49125262,8.68,0.277
60032.0,,17.05455117,-68.84390955,7.98,0.031
60033.0,,17.05466323,41.89749368,7.87,0.78
60034.0,,17.05498225,-31.61460855,6.97,-0.073
60035.0,,17.05515112,27.87248057,8.65,0.378
60036.0,,17.05515289,-24.99557933,8.23,1.747
60037.0,,17.05529714,59.58477314,8.61,1.019
60038.0,,17.05535247,-19.49238432,8.0,1.224
60039.0,,17.05542273,-50.40269386,7.65,0.551
60040.0,,17.05558873,-62.57372802,8.03,1.593
60041.0,,17.05560884,59.58718409,10.34,1.369
60042.0,,17.05599562,-23.15160679,7.5,1.661
60043.0,,17.05616683,-40.08783053,7.36,0.328
60044.0,,17.05709092,9.02466956,8.18,0.602
60045.0,,17.05726591,34.38347058,6.68,1.234
60046.0,,17.05799522,-46.45415565,8.87,0.586
60047.0,,17.05835021,-24.24131506,7.26,1.367
60048.0,,17.0583873,35.41415358,6.19,1.467
60049.0,,17.05911264,-78.07949981,7.68,0.012
60050.0,,17.05923359,-32.61400634,8.87,0.682
60051.0,,17.05945584,57.49971322,8.19,0.019
60052.0,,17.05995845,-34.57396872,8.97,1.635
60053.0,,17.06001474,-70.30013152,8.4,0.475
60054.0,,17.06025102,46.02398353,8.0,1.143
60055.0,,17.0607056,69.79802299,7.9,0.481
60056.0,,17.06092079,13.60542885,5.91,0.01
60057.0,,17.06108067,-15.86604967,8.3,0.271
60058.0,,17.06151618,-0.14591149,6.7,0.19
60059.0,,17.06157871,-47.16058422,6.07,0.072
60060.0,,17.06173663,-21.41314109,8.86,1.138
60061.0,,17.06188567,-61.95034074,8.43,1.547
60062.0,,17.06256853,51.24681575,8.88,1.036
60063.0,,17.06268952,18.29908173,8.11,1.495
60064.0,,17.06299799,-20.38893961,8.63,1.091
60065.0,,17.06346436,-23.61761533,8.85,0.485
60066.0,,17.06409255,19.80044173,8.73,0.587
60067.0,,17.06413171,-38.1524875,5.91,0.409
60068.0,,17.06463153,19.69049258,6.35,1.518
60069.0,,17.06489465,34.7902371,6.08,0.2
60070.0,,17.06513146,16.02269429,7.87,1.11
60071.0,,17.06521426,-35.27376453,8.08,1.322
60072.0,,17.06532379,45.44921513,7.78,1.426
60073.0,,17.06540257,-44.14941455,7.88,0.084
60074.0,,17.06548732,53.23121211,7.82,0.969
60075.0,,17.06576973,-37.84415453,6.48,0.263
60076.0,,17.06579374,62.20703306,8.85,0.584
60077.0,,17.06596372,-57.56305873,8.95,1.023
60078.0,,17.06611912,13.56773647,6.06,1.05
60079.0,,17.0664133,-28.25628801,7.73,0.057
60080.0,,17.06654223,-51.08259448,8.83,0.07
60081.0,,17.06689375,-25.69794542,6.66,-0.083
60082.0,,17.06699152,-2.58384437,8.0,1.79
60083.0,,17.0670085,-51.08364071,8.19,0.06
60084.0,,17.06722177,33.1171748,8.91,1.176
60085.0,,17.06723357,-27.21512809,7.74,0.538
60086.0,,17.06740825,-51.09045765,11.15,
60087.0,,17.06752192,-16.19245034,8.52,0.826
60088.0,,17.06809762,-39.07165521,8.15,1.809
60089.0,,17.06814028,46.09039448,7.84,0.447
60090.0,,17.06896175,32.56114562,8.29,1.512
60091.0,,17.06930304,61.18407773,7.91,1.061
60092.0,,17.07047935,-36.6426016,8.79,0.536
60093.0,,17.07095403,36.75302593,7.74,1.21
60094.0,,17.07098287,-45.24049878,7.63,1.21
60095.0,,17.07192399,20.04807489,8.33,1.453
60096.0,,17.07197096,70.30383008,8.26,0.417
60097.0,,17.07214204,-76.92062478,8.75,0.035
60098.0,,17.07331561,-65.65099386,8.39,0.026
60099.0,,17.07353474,-57.71210729,5.73,-0.097
60100.0,,17.0737923,52.81849076,8.2,0.258
60101.0,,17.0738912,-78.47363412,8.59,1.242
60102.0,,17.07412727,-18.1390335,8.13,0.561
60103.0,,17.07434449,-24.24028411,7.3,1.061
60104.0,,17.0743855,-28.58202423,6.59,0.814
60105.0,,17.07439546,-23.39049032,7.08,1.008
60106.0,,17.07482587,-17.49197535,7.17,1.061
60107.0,,17.0748825,-12.67600882,6.91,1.2
60108.0,,17.07511923,52.16156591,8.59,0.619
60109.0,,17.07521728,-43.30942598,7.39,0.565
60110.0,,17.07523257,-7.70438884,8.24,0.412
60111.0,,17.07523676,27.05884353,8.29,0.24
60112.0,,17.07555784,62.17220511,8.23,1.043
60113.0,,17.07561109,31.41136067,7.48,0.983
60114.0,,17.07588976,-72.38689546,8.97,0.205
60115.0,,17.07593023,-11.08845644,6.91,1.51
60116.0,,17.07602898,-68.27864298,6.47,1.57
60117.0,,17.07618233,-60.8707694,8.26,1.646
60118.0,,17.07662344,-53.60402895,8.87,0.387
60119.0,,17.07666003,-37.99194831,8.14,1.139
60120.0,,17.07814941,19.59910193,6.19,0.01
60121.0,,17.07875806,-25.64514224,6.6,0.264
60122.0,,17.07925817,-20.49464339,6.29,-0.035
60123.0,,17.07938783,28.09103765,7.24,1.105
60124.0,,17.07952801,-31.36280009,7.35,0.866
60125.0,,17.07963085,-50.07135792,8.07,0.183
60126.0,,17.07984205,29.67505224,8.01,1.335
60127.0,,17.0800727,-17.95749556,7.82,0.367
60128.0,,17.08019,-38.10728272,8.35,0.095
60129.0,,17.08037529,-34.12292247,4.83,0.257
60130.0,,17.08048518,48.80413179,6.11,1.091
60131.0,,17.08073768,-81.08624062,7.81,0.887
60132.0,,17.08132253,-27.38310269,8.9,0.608
60133.0,,17.08140722,3.77171167,8.14,0.158
60134.0,,17.08220834,22.39233646,8.99,1.082
60135.0,,17.08230352,-31.37265575,8.52,0.831
60136.0,,17.08289302,-38.61833328,8.87,0.112
60137.0,,17.08396324,-46.97141522,7.54,-0.014
60138.0,,17.08420535,-15.26697667,8.73,1.719
60139.0,,17.08439309,56.53736576,7.9,1.201
60140.0,,17.08440659,13.88908614,8.89,0.81
60141.0,,17.08442528,-5.0637419,7.7,1.1
60142.0,,17.0844812,-29.72028217,8.61,1.179
60143.0,,17.08470567,43.81223885,6.45,0.099
60144.0,,17.08483077,-45.50204313,6.28,0.074
60145.0,,17.08486069,46.96718764,8.24,1.2
60146.0,,17.08572268,11.30179475,8.89,1.029
60147.0,,17.08694382,-41.23181221,8.45,0.524
60148.0,,17.08731046,-5.09148544,10.08,1.476
60149.0,,17.08777129,-20.19163726,8.24,1.067
60150.0,,17.08800788,0.70337361,6.0,0.578
60151.0,,17.08857752,-47.06902876,7.08,0.533
60152.0,,17.08883688,16.81183378,8.52,1.538
60153.0,,17.08891605,-41.1046337,8.05,0.497
60154.0,,17.08893952,54.46986308,4.91,0.471
60155.0,,17.08919435,52.19393471,8.6,0.576
60156.0,,17.08945418,-44.39289365,8.03,0.094
60157.0,,17.08954604,-33.7700129,8.38,0.607
60158.0,,17.08960994,-25.47747162,8.23,0.4
60159.0,,17.08961725,8.38408908,8.81,1.392
60160.0,,17.08962783,12.74085469,4.89,0.125
60161.0,,17.08984397,3.43860791,7.31,0.334
60162.0,,17.08985081,-58.07660614,7.98,1.38
60163.0,,17.0901957,60.58442765,7.96,0.952
60164.0,,17.09049423,46.3557791,7.34,1.114
60165.0,,17.09064572,12.31030618,8.6,1.183
60166.0,,17.09070063,-35.07942965,8.86,0.398
60167.0,,17.09121831,12.4923508,8.46,0.212
60168.0,,17.0915267,-62.6510324,8.85,0.02
60169.0,,17.09175208,-22.0727199,7.05,0.105
60170.0,,17.09175405,31.03120611,9.02,0.759
60171.0,,17.0917604,28.08801194,8.49,0.209
60172.0,,17.09217773,2.83348539,8.99,1.025
60173.0,,17.09223324,10.54646845,8.26,0.407
60174.0,,17.09229356,-0.8920654,5.63,0.104
60175.0,,17.09249013,10.99481206,8.65,1.073
60176.0,,17.0929783,3.76751172,7.4,1.655
60177.0,,17.09327961,26.46083602,8.09,0.446
60178.0,,17.09377759,29.62318026,7.36,0.177
60179.0,,17.09395746,-57.08315372,8.88,0.646
60180.0,,17.09466383,56.13513282,7.1,1.122
60181.0,,17.09497022,25.50700043,8.02,1.0
60182.0,,17.09607312,-36.54685884,8.82,0.52
60183.0,,17.09653988,53.75073075,8.28,0.46
60184.0,,17.09676629,-18.11612049,7.87,0.123
60185.0,,17.09679592,-44.10510266,6.18,0.281
60186.0,,17.09781423,58.92791361,8.65,0.793
60187.0,,17.09885373,41.11428123,8.54,1.235
60188.0,,17.09907439,-28.87263132,7.55,0.001
60189.0,,17.09917103,52.03258565,8.33,0.553
60190.0,,17.09992866,12.63936635,8.49,0.191
60191.0,,17.10005475,75.10347313,7.38,0.593
60192.0,,17.10010359,7.85472507,7.49,0.269
60193.0,,17.10018182,-44.37268248,7.39,0.061
60194.0,,17.1007256,-31.95308642,8.41,0.451
60195.0,,17.10095923,23.32206416,7.2,1.013
60196.0,,17.10110908,-66.71461102,8.99,1.25
60197.0,,17.10130076,-52.52753962,8.18,0.197
60198.0,,17.10132954,64.93976875,8.08,0.892
60199.0,,17.10145643,45.00673858,8.05,0.43
60200.0,,17.10152716,-26.58056284,7.48,0.849
60201.0,,17.10201768,8.62319474,6.96,1.524
60202.0,,17.10229402,-6.16708953,8.8,1.015
60203.0,,17.10267818,9.7338552,6.38,1.458
60204.0,,17.10298989,50.29875442,8.68,0.649
60205.0,,17.1030835,-62.30693556,8.46,1.158
60206.0,,17.10311349,16.27050202,7.87,1.005
60207.0,,17.10327959,-21.56440204,6.29,0.128
60208.0,,17.10328978,5.1683814,7.95,1.096
60209.0,,17.10331178,-60.42077043,7.43,1.182
60210.0,,17.10331617,-38.62509888,7.73,0.428
60211.0,,17.1036186,10.45386241,6.38,0.896
60212.0,,17.10449235,15.22983542,7.07,0.96
60213.0,,17.1049568,26.51789173,8.67,0.62
60214.0,,17.10500962,12.6065145,8.53,0.75
60215.0,,17.10503016,22.08424707,5.56,1.299
60216.0,,17.10560976,-37.22753062,5.98,0.076
60217.0,,17.10571417,-52.2319853,8.6,1.346
60218.0,,17.10599502,60.63609162,7.89,1.131
60219.0,,17.1060596,-69.65415712,8.84,0.996
60220.0,,17.10608769,20.22754101,8.41,0.491
60221.0,,17.10614239,-12.41113585,7.93,0.455
60222.0,,17.10645993,-37.10135996,7.82,0.506
60223.0,,17.10679702,-58.21816178,8.75,1.229
60224.0,,17.10703533,-44.57205478,8.21,0.005
60225.0,,17.1076451,17.8765923,8.21,1.241
60226.0,,17.10787995,-35.45103893,6.15,0.438
60227.0,,17.1080275,-47.84569141,8.6,0.64
60228.0,,17.10806221,-28.99253275,8.9,0.903
60229.0,,17.10813063,-39.30505121,7.95,0.558
60230.0,,17.10817912,-13.93474425,7.47,0.503
60231.0,,17.10821111,-10.80635058,7.69,0.274
60232.0,,17.10958969,23.97183394,7.61,1.601
60233.0,,17.11005013,0.65220817,8.31,0.723
60234.0,,17.11138463,-36.07790541,7.4,0.296
60235.0,,17.11138493,-48.01207914,7.96,1.004
60236.0,,17.11155788,35.32344152,7.36,0.036
60237.0,,17.1118934,1.02440302,8.5,0.306
60238.0,,17.11206639,28.86846399,8.38,0.346
60239.0,,17.11233889,23.56394934,8.84,1.62
60240.0,,17.11248094,7.25046484,8.42,1.388
60241.0,,17.11254442,33.93600497,7.83,1.139
60242.0,,17.11315612,0.28403636,8.86,1.373
60243.0,,17.11325874,-1.25892556,8.59,1.187
60244.0,,17.11330594,-35.88751401,8.15,0.266
60245.0,,17.11470512,-1.65611713,6.34,0.209
60246.0,,17.11476428,31.0239452,8.14,1.068
60247.0,,17.11478524,-26.51299082,6.26,-0.038
60248.0,,17.11526587,47.67066666,7.67,1.553
60249.0,,17.11579816,-36.72022908,8.43,1.547
60250.0,,17.11668371,-56.03832087,7.85,0.072
60251.0,,17.11738302,-84.66532909,8.67,0.594
60252.0,,17.11754269,38.49455672,7.93,1.057
60253.0,,17.11789451,31.09317786,8.68,0.191
60254.0,,17.11803443,-9.79161188,8.35,0.476
60255.0,,17.11814964,4.56023575,10.76,
60256.0,,17.11852503,-19.50571371,8.99,0.716
60257.0,,17.11882778,21.55408273,11.61,1.56
60258.0,,17.11892735,44.25552303,8.07,0.57
60259.0,,17.11906674,9.00895046,7.28,0.033
60260.0,,17.11951385,58.2689103,7.22,1.117
60261.0,,17.11969792,12.12600946,7.47,0.448
60262.0,,17.12043784,-87.2970817,8.3,0.441
60263.0,,17.12065426,-2.86674375,7.83,0.735
60264.0,,17.12088501,17.79588752,8.58,0.268
60265.0,,17.12179447,-51.00133671,8.27,1.127
60266.0,,17.12187669,-76.22379359,6.68,0.151
60267.0,,17.12228138,21.69491874,8.73,1.511
60268.0,,17.12248256,-53.09618904,8.49,0.033
60269.0,,17.12274213,-72.57543162,8.12,0.506
60270.0,,17.12283892,-35.89276021,8.16,0.494
60271.0,,17.12289064,48.39921662,6.66,1.133
60272.0,,17.1239168,-55.71741374,8.74,1.059
60273.0,,17.12403036,-53.75551364,7.85,0.18
60274.0,,17.12416785,-19.28710389,7.6,1.448
60275.0,,17.1241705,-65.7474125,6.85,0.401
60276.0,,17.12467169,-37.30752799,8.11,1.365
60277.0,,17.12500089,38.17237746,8.57,0.545
60278.0,,17.12511455,12.87940359,7.94,0.458
60279.0,,17.12514236,-59.66711145,7.44,1.14
60280.0,,17.1251496,-12.74262915,8.86,0.671
60281.0,,17.12520047,3.97314876,8.03,0.473
60282.0,,17.12538105,-48.24823393,9.42,1.111
60283.0,,17.12608372,-30.59378,8.89,0.551
60284.0,,17.1261411,63.43941062,7.87,0.518
60285.0,,17.12615599,37.52748038,8.87,0.347
60286.0,,17.12619554,-35.20073609,8.19,0.259
60287.0,,17.12645559,-46.67971735,6.89,0.255
60288.0,,17.12681983,-27.73104079,8.53,1.143
60289.0,,17.12762121,-44.69989592,8.73,0.403
60290.0,,17.12794459,-27.70220567,8.89,0.652
60291.0,,17.12814979,15.21043854,7.89,0.479
60292.0,,17.128944,-31.07759123,7.12,1.022
60293.0,,17.12900491,-18.55846827,8.63,1.29
60294.0,,17.12932507,24.5833029,8.44,0.309
60295.0,,17.12963237,27.13783573,7.99,0.395
60296.0,,17.12964103,40.51613969,6.34,0.032
60297.0,,17.12982829,-63.83659547,7.71,0.132
60298.0,,17.13004524,-42.9767718,8.21,0.127
60299.0,,17.13012016,55.76802744,6.87,1.19
60300.0,,17.13057771,-14.6923115,8.84,1.08
60301.0,,17.13058161,-67.18792757,7.38,0.082
60302.0,,17.1308723,56.1708212,7.89,0.435
60303.0,,17.13089301,-25.45855992,8.52,0.114
60304.0,,17.13215516,76.75288354,8.74,0.294
60305.0,,17.13220579,32.10558623,7.21,0.562
60306.0,,17.13227836,-24.99813086,7.15,1.005
60307.0,,17.13307522,52.31774658,8.7,0.537
60308.0,,17.13309734,27.10138782,7.69,0.38
60309.0,,17.13318837,29.15421518,7.93,1.112
60310.0,,17.13352671,31.20623662,6.44,1.285
60311.0,,17.13357262,44.16941779,7.86,1.278
60312.0,,17.13371169,2.85958762,8.95,1.337
60313.0,,17.13390091,-4.32798183,8.49,1.256
60314.0,,17.13391136,35.93521504,5.41,0.309
60315.0,,17.13403068,10.30378179,8.47,0.278
60316.0,,17.13476969,-41.25569184,8.76,0.565
60317.0,,17.13489784,-41.61464329,7.0,0.223
60318.0,,17.13540496,-41.72319429,8.3,1.051
60319.0,,17.13543308,61.15946853,6.72,0.528
60320.0,,17.13563977,-48.88370858,6.93,1.48
60321.0,,17.1361008,1.71970951,10.43,0.711
60322.0,,17.13634539,1.71942766,9.49,0.616
60323.0,,17.1371267,-1.07937767,6.06,0.074
60324.0,,17.13745897,-17.60896664,5.98,1.011
60325.0,,17.13771085,16.09396007,6.67,0.505
60326.0,,17.13800487,30.17483713,8.74,0.019
60327.0,,17.13807831,50.84220964,6.46,-0.017
60328.0,,17.13813598,-41.02449431,6.89,0.561
60329.0,,17.13864441,-28.10282342,8.55,1.552
60330.0,,17.13885524,37.779774,8.82,0.11
60331.0,,17.13916771,-33.8653756,8.73,0.053
60332.0,,17.1392553,28.23405353,7.07,0.42
60333.0,,17.13928998,4.42498471,7.25,0.623
60334.0,,17.13978823,78.82880812,8.5,1.506
60335.0,,17.14030238,-12.03332619,7.7,0.513
60336.0,,17.14036083,20.35524953,8.91,1.516
60337.0,,17.14156815,72.1334611,7.46,1.126
60338.0,,17.14192648,-29.98549017,7.82,1.082
60339.0,,17.14214021,35.03374847,6.73,1.079
60340.0,,17.14235326,-20.21750278,7.79,0.177
60341.0,,17.14242711,-36.64283078,7.68,0.617
60342.0,,17.14259297,-23.22719589,8.73,0.616
60343.0,,17.14265078,24.48660718,6.84,0.128
60344.0,,17.14350144,-26.83672519,8.62,0.181
60345.0,,17.14404898,-40.84984323,8.46,1.071
60346.0,,17.14434943,-7.63368348,8.85,0.62
60347.0,,17.14526061,-39.33798458,7.66,0.314
60348.0,,17.14549847,47.63915395,8.54,0.206
60349.0,,17.14555133,-64.84651255,8.02,1.623
60350.0,,17.14556794,-2.10857283,8.71,0.636
60351.0,,17.14604988,9.18614915,8.88,0.277
60352.0,,17.14627733,29.52315283,8.53,1.444
60353.0,,17.1464514,65.71463676,3.17,-0.12
60354.0,,17.14654045,-30.40356872,5.93,0.276
60355.0,,17.14659061,-45.15454384,8.84,1.077
60356.0,,17.1467542,-13.12697829,7.53,1.64
60357.0,,17.14701026,33.21575046,8.63,0.562
60358.0,,17.14706896,-28.21698335,8.77,1.098
60359.0,,17.14708443,-5.19171435,8.43,0.402
60360.0,,17.14802269,-50.56450774,8.82,0.133
60361.0,,17.14829514,27.62217927,8.69,1.166
60362.0,,17.14833084,33.30077653,7.56,-0.021
60363.0,,17.14848649,-3.8826068,6.35,0.697
60364.0,,17.1485641,46.50541817,8.83,0.543
60365.0,,17.14889083,12.66280059,8.11,1.61
60366.0,,17.14900693,33.64586882,8.63,0.921
60367.0,,17.14907882,-61.63865193,8.63,1.16
60368.0,,17.14936829,-23.99360439,8.09,0.485
60369.0,,17.14972662,46.79273549,8.36,1.525
60370.0,,17.14986108,3.75956385,7.84,1.401
60371.0,,17.14988104,73.15336123,8.23,0.175
60372.0,,17.1502142,-50.56458011,8.33,1.094
60373.0,,17.15037399,-16.90319465,7.71,0.311
60374.0,,17.15055168,14.96111445,7.07,1.354
60375.0,,17.1506204,69.10416276,8.38,0.465
60376.0,,17.1512527,-17.5693408,8.33,0.108
60377.0,,17.15136893,16.46224809,8.39,0.392
60378.0,,17.15246255,-19.68046979,8.02,1.237
60379.0,,17.15286185,-81.3231133,8.54,0.16
60380.0,,17.1528752,-68.84667674,6.59,-0.05
60381.0,,17.15504147,-65.31875159,8.07,0.977
60382.0,,17.15549416,41.43541382,11.02,1.597
60383.0,,17.15579669,-29.90049917,8.23,0.526
60384.0,,17.15597097,-33.49954156,8.66,0.164
60385.0,,17.15598232,-42.41327158,8.81,1.621
60386.0,,17.15626708,-53.39154969,8.95,0.58
60387.0,,17.15632104,-34.7546125,8.03,2.179
60388.0,,17.15687377,-60.618166,8.04,0.863
60389.0,,17.1573514,-75.06384924,7.51,1.315
60390.0,,17.1574044,-35.39110674,10.7,1.294
60391.0,,17.15754544,22.09195186,7.03,0.539
60392.0,,17.15831663,-47.26083255,7.74,0.078
60393.0,,17.1586872,43.68202643,11.77,1.696
60394.0,,17.15914788,30.70562137,8.16,0.286
60395.0,,17.15924486,40.77701519,5.07,1.275
60396.0,,17.15938744,3.93244254,7.94,0.819
60397.0,,17.15965912,33.3563819,7.28,0.545
60398.0,,17.15991216,38.29340502,7.37,0.466
60399.0,,17.16049128,23.577851,7.89,0.465
60400.0,,17.16089384,-71.67985147,8.02,0.425
60401.0,,17.16142331,10.03901689,7.0,0.561
60402.0,,17.16184456,30.35407998,8.38,0.38
60403.0,,17.16185665,49.7088857,8.63,1.101
60404.0,,17.16188577,0.54852678,8.16,1.332
60405.0,,17.1619724,0.32753842,8.93,1.874
60406.0,,17.16211735,-40.22186502,8.08,0.275
60407.0,,17.16220606,-54.33510288,8.26,0.985
60408.0,,17.16331051,-10.5230375,5.43,0.465
60409.0,,17.16345288,17.92308795,8.09,1.578
60410.0,,17.16347235,-70.34932842,8.05,0.456
60411.0,,17.16399721,-16.31280466,8.59,1.442
60412.0,,17.16400764,-45.63673146,8.14,0.5
60413.0,,17.16407644,33.77867893,8.66,0.33
60414.0,,17.16434619,-82.31860114,7.17,-0.061
60415.0,,17.1647465,-47.0314301,6.9,0.327
60416.0,,17.1657982,26.455348,6.95,1.147
60417.0,,17.16590701,-20.68008022,7.54,1.182
60418.0,,17.16668323,-8.52425887,8.89,0.767
60419.0,,17.16686922,-18.01543826,8.9,0.686
60420.0,,17.16693325,36.8401691,8.98,1.557
60421.0,,17.1679103,-24.01369144,8.63,0.983
60422.0,,17.16800755,4.90252487,8.21,1.046
60423.0,,17.16802188,-56.4489676,8.21,0.713
60424.0,,17.16841083,-61.67544103,6.37,-0.049
60425.0,,17.16898174,5.38949715,8.07,0.617
60426.0,,17.16914529,-86.2042246,8.48,0.186
60427.0,,17.1695184,-60.73020472,7.38,0.889
60428.0,,17.16953036,38.73631515,7.82,1.24
60429.0,,17.16954266,-0.76016847,7.59,0.266
60430.0,,17.1695626,54.49464598,8.85,1.152
60431.0,,17.16987354,45.02656908,8.88,0.49
60432.0,,17.16999668,41.65375588,10.45,0.992
60433.0,,17.1700749,54.49039523,9.34,1.257
60434.0,,17.17081592,-19.4362627,6.93,0.017
60435.0,,17.17099007,0.48161201,6.82,0.94
60436.0,,17.17120813,-75.37659692,7.3,0.45
60437.0,,17.171394,68.79112343,8.89,1.022
60438.0,,17.17180926,40.68987184,7.33,1.253
60439.0,,17.17238006,84.59883658,7.24,1.039
60440.0,,17.17245519,-46.73839868,6.73,0.287
60441.0,,17.17296177,-15.72514757,2.43,0.059
60442.0,,17.1737454,-32.62108253,8.59,0.126
60443.0,,17.17377744,48.96568986,8.08,0.923
60444.0,,17.17390963,-33.02142766,8.95,0.066
60445.0,,17.17402628,29.16748674,7.83,1.53
60446.0,,17.17459431,-58.00475286,8.78,0.457
60447.0,,17.1751686,21.21554847,7.58,0.393
60448.0,,17.17517928,52.40879075,6.3,-0.025
60449.0,,17.17557945,39.85185719,7.54,0.452
60450.0,,17.17621023,-50.0541593,8.78,0.041
60451.0,,17.17686233,-10.8769504,8.75,0.519
60452.0,,17.17714986,24.53186262,8.33,0.869
60453.0,,17.17780403,-59.56137241,8.47,0.157
